S_No,Brand,Category,Model_Name,SKU,Rate,Image_Status,Source_File
196,"Haier","Washing Machine","PEL PMO-25 Convection Microwave Oven/On Installments","PEL PMO-25 Convection-BE-On Installments"," 43,000 ","UNMATCHED","Haier_Front_Load_WM_20-09-2024.csv"
197,"Haier","Washing Machine","PEL PMO-26 Chef Digital Microwave Oven/On Installments","PEL PMO-26 Chef Digital-BE-On Installments"," 37,000 ","UNMATCHED","Haier_Front_Load_WM_20-09-2024.csv"
198,"Haier","Washing Machine","PEL PMO-26 Desire Microwave Oven/On Installments","PEL PMO-26 Desire -BE-On Installments"," 35,500 ","UNMATCHED","Haier_Front_Load_WM_20-09-2024.csv"
199,"Haier","Washing Machine","Pel PMO-30 Desire Microwave Oven 30 Litres/On Installments","Pel PMO-30 Desire -BE-On Installments"," 40,500 ","UNMATCHED","Haier_Front_Load_WM_20-09-2024.csv"
200,"Haier","Washing Machine","Philips Espresso EP2220 Fully automatic espresso machines/On Installments","Philips Espresso EP2220-BE-On Installments-4"," 160,000 ","UNMATCHED","Haier_Front_Load_WM_20-09-2024.csv"
201,"Haier","Washing Machine","TCL Elite TAC-24HEA 2 Ton-BE-On Installments","TCL Elite TAC-24HEA 2 Ton-BE-On Installments"," 198,400 ","UNMATCHED","Haier_Front_Load_WM_20-09-2024.csv"
202,"HW","Washing Machine","HW 100-BP14929 S3",""," 145,000 ","UNMATCHED","W-M_ALFA.csv"
203,"HW-105","Washing Machine","HW-105 B14959 S8 UI",""," 165,000 ","UNMATCHED","W-M_ALFA.csv"
204,"HW-80","Washing Machine","HW-80 BP12929 S6",""," 125,000 ","UNMATCHED","W-M_ALFA.csv"
205,"HW-90","Washing Machine","HW-90 BP 14959 S6","","","UNMATCHED","W-M_ALFA.csv"
206,"HWM","Washing Machine","HWM 100 AS","","","UNMATCHED","W-M_ALFA.csv"
207,"HWM","Washing Machine","HWM 100 BS","","","UNMATCHED","W-M_ALFA.csv"
208,"HWM","Washing Machine","HWM 100 CS",""," 29,500 ","UNMATCHED","W-M_ALFA.csv"
209,"HWM","Washing Machine","HWM 100-1678 E","","","UNMATCHED","W-M_ALFA.csv"
210,"HWM","Washing Machine","HWM 110-186",""," 36,500 ","UNMATCHED","W-M_ALFA.csv"
211,"HWM","Washing Machine","HWM 120-1678 ES8",""," 72,500 ","UNMATCHED","W-M_ALFA.csv"
212,"HWM","Washing Machine","HWM 120-1678 ES9",""," 74,000 ","UNMATCHED","W-M_ALFA.csv"
213,"HWM","Washing Machine","HWM 150-1978",""," 141,000 ","UNMATCHED","W-M_ALFA.csv"
214,"HWM","Washing Machine","HWM 150-B1678 ES8",""," 91,000 ","UNMATCHED","W-M_ALFA.csv"
215,"HWM","Washing Machine","HWM 60-50",""," 17,000 ","UNMATCHED","W-M_ALFA.csv"
216,"HWM","Washing Machine","HWM 80 AS","","","UNMATCHED","W-M_ALFA.csv"
217,"HWM","Washing Machine","HWM 80-1217",""," 18,500 ","UNMATCHED","W-M_ALFA.csv"
218,"HWM","Washing Machine","HWM 80-186",""," 34,000 ","UNMATCHED","W-M_ALFA.csv"
219,"HWM","Washing Machine","HWM 85-826 E",""," 51,500 ","UNMATCHED","W-M_ALFA.csv"
220,"HWM","Washing Machine","HWM 90-1789",""," 63,000 ","UNMATCHED","W-M_ALFA.csv"
221,"HWM","Washing Machine","HWM 90-826",""," 53,000 ","UNMATCHED","W-M_ALFA.csv"
222,"HWM","Washing Machine","HWM 95-1678 ES8/JT",""," 64,500 ","UNMATCHED","W-M_ALFA.csv"
223,"HWM-120","Washing Machine","HWM-120 1978",""," 123,500 ","UNMATCHED","W-M_ALFA.csv"
224,"HWM-120","Washing Machine","HWM-120 AS MG",""," 41,500 ","UNMATCHED","W-M_ALFA.csv"
225,"HWM-120-35","Washing Machine","HWM-120-35",""," 24,500 ","UNMATCHED","W-M_ALFA.csv"
226,"HWM-120-826","Washing Machine","HWM-120-826 B",""," 65,500 ","UNMATCHED","W-M_ALFA.csv"
227,"HWM-120-826","Washing Machine","HWM-120-826 E",""," 60,500 ","UNMATCHED","W-M_ALFA.csv"
228,"HWM-130-1217","Washing Machine","HWM-130-1217 GB",""," 25,000 ","UNMATCHED","W-M_ALFA.csv"
229,"HWM-49101Spinner","Washing Machine","HWM-49101Spinner",""," 17,500 ","UNMATCHED","W-M_ALFA.csv"
230,"HWM-49102","Washing Machine","HWM-49102 GD",""," 27,500 ","UNMATCHED","W-M_ALFA.csv"
231,"HWM-49102","Washing Machine","HWM-49102 P",""," 26,000 ","UNMATCHED","W-M_ALFA.csv"
232,"HWM-49112","Washing Machine","HWM-49112 GD",""," 31,000 ","UNMATCHED","W-M_ALFA.csv"
233,"HWM-49112","Washing Machine","HWM-49112 P",""," 30,000 ","UNMATCHED","W-M_ALFA.csv"
234,"HWM-4991","Washing Machine","HWM-4991",""," 17,700 ","UNMATCHED","W-M_ALFA.csv"
235,"HWM-75","Washing Machine","HWM-75 AS",""," 23,500 ","UNMATCHED","W-M_ALFA.csv"
236,"HWM-80-1269","Washing Machine","HWM-80-1269 X","","","UNMATCHED","W-M_ALFA.csv"
237,"Kenwood","Washing Machine","HOMAGE WASHING MACHINE","","","UNMATCHED","W-M_and_M-W.csv"
238,"KWM-1012","Washing Machine","KWM-1012",""," 32,500 ","UNMATCHED","W-M_ALFA.csv"
239,"KWM-21059","Washing Machine","KWM-21059",""," 29,500 ","UNMATCHED","W-M_ALFA.csv"
240,"KWM-211059","Washing Machine","KWM-211059",""," 28,500 ","UNMATCHED","W-M_ALFA.csv"
241,"KWM-21159","Washing Machine","KWM-21159",""," 32,000 ","UNMATCHED","W-M_ALFA.csv"
242,"KWM-231159","Washing Machine","KWM-231159",""," 32,000 ","UNMATCHED","W-M_ALFA.csv"
243,"KWM-899","Washing Machine","KWM-899 WASHER",""," 18,500 ","UNMATCHED","W-M_ALFA.csv"
244,"KWS-","Washing Machine","KWS- 1050 SPINNER",""," 18,500 ","UNMATCHED","W-M_ALFA.csv"
245,"PAWM","Washing Machine","PAWM 1100",""," 71,000 ","UNMATCHED","W-M_ALFA.csv"
246,"PAWM","Washing Machine","PAWM 1100i",""," 75,000 ","UNMATCHED","W-M_ALFA.csv"
247,"PAWM","Washing Machine","PAWM 900",""," 57,000 ","UNMATCHED","W-M_ALFA.csv"
248,"PAWM","Washing Machine","PAWM 900i",""," 62,000 ","UNMATCHED","W-M_ALFA.csv"
249,"PEL","Washing Machine","Model",""," Net ","UNMATCHED","W-M_and_M-W.csv"
250,"PEL","Washing Machine","Orient Washing Machine","","","UNMATCHED","W-M_and_M-W.csv"
251,"PEL","Washing Machine","PEL","","","UNMATCHED","W-M_ALFA.csv"
252,"PEL","Washing Machine","Royal Washing Machine","","","UNMATCHED","W-M_and_M-W.csv"
253,"PEL","Washing Machine","SA 233",""," 21,500 ","UNMATCHED","W-M_and_M-W.csv"
254,"PEL","Washing Machine","SA 570",""," 19,900 ","UNMATCHED","W-M_and_M-W.csv"
255,"PEL","Washing Machine","SA 572",""," 19,900 ","UNMATCHED","W-M_and_M-W.csv"
256,"PEL","Washing Machine","SPIN DRYER","","","UNMATCHED","W-M_and_M-W.csv"
257,"PEL","Washing Machine","WASH & SPIN","","","UNMATCHED","W-M_and_M-W.csv"
258,"PEL","Washing Machine","WASHER","","","UNMATCHED","W-M_and_M-W.csv"
259,"RD-110","Washing Machine","RD-110 Dryer",""," 20,500 ","UNMATCHED","W-M_ALFA.csv"
260,"RD-112","Washing Machine","RD-112 T Dryer",""," 21,500 ","UNMATCHED","W-M_ALFA.csv"
261,"ROYAL","Washing Machine","ROYAL","","","UNMATCHED","W-M_ALFA.csv"
262,"RWM-1010","Washing Machine","RWM-1010 SB",""," 21,000 ","UNMATCHED","W-M_ALFA.csv"
263,"RWM-1012","Washing Machine","RWM-1012 FB",""," 21,000 ","UNMATCHED","W-M_ALFA.csv"
264,"RWM-1014","Washing Machine","RWM-1014 ST",""," 22,000 ","UNMATCHED","W-M_ALFA.csv"
265,"RWM-1016","Washing Machine","RWM-1016 FT",""," 22,000 ","UNMATCHED","W-M_ALFA.csv"
266,"RWM-8010","Washing Machine","RWM-8010",""," 30,500 ","UNMATCHED","W-M_ALFA.csv"
267,"RWM-8012","Washing Machine","RWM-8012",""," 31,500 ","UNMATCHED","W-M_ALFA.csv"
268,"RWM-8090","Washing Machine","RWM-8090",""," 18,000 ","UNMATCHED","W-M_ALFA.csv"
269,"RWM-8092","Washing Machine","RWM-8092",""," 18,000 ","UNMATCHED","W-M_ALFA.csv"
270,"RWM-8094","Washing Machine","RWM-8094",""," 18,500 ","UNMATCHED","W-M_ALFA.csv"
271,"RWM-9096","Washing Machine","RWM-9096",""," 18,500 ","UNMATCHED","W-M_ALFA.csv"
272,"SA","Washing Machine","SA 110",""," 9,000 ","UNMATCHED","W-M_ALFA.csv"
273,"SA","Washing Machine","SA 111",""," 19,200 ","UNMATCHED","W-M_ALFA.csv"
274,"SA","Washing Machine","SA 210",""," 12,500 ","UNMATCHED","W-M_ALFA.csv"
275,"SA","Washing Machine","SA 240 Shower wash",""," -   ","UNMATCHED","W-M_ALFA.csv"
276,"SA","Washing Machine","SA 242",""," -   ","UNMATCHED","W-M_ALFA.csv"
277,"SA","Washing Machine","SA 245",""," -   ","UNMATCHED","W-M_ALFA.csv"
278,"SA","Washing Machine","SA 255",""," 19,200 ","UNMATCHED","W-M_ALFA.csv"
279,"SA","Washing Machine","SA 260",""," 19,700 ","UNMATCHED","W-M_ALFA.csv"
280,"SA","Washing Machine","SA 270",""," -   ","UNMATCHED","W-M_ALFA.csv"
281,"SA","Washing Machine","SA 280",""," -   ","UNMATCHED","W-M_ALFA.csv"
282,"SA","Washing Machine","SA 290",""," -   ","UNMATCHED","W-M_ALFA.csv"
283,"SA","Washing Machine","SA 550",""," -   ","UNMATCHED","W-M_ALFA.csv"
284,"SA","Washing Machine","SA 555",""," -   ","UNMATCHED","W-M_ALFA.csv"
285,"SA-540","Washing Machine","SA-540",""," -   ","UNMATCHED","W-M_ALFA.csv"
286,"SD-525","Washing Machine","SD-525",""," -   ","UNMATCHED","W-M_ALFA.csv"
287,"SUPERASIA","Washing Machine","SUPERASIA","","","UNMATCHED","W-M_ALFA.csv"
288,"Twister","Washing Machine","Twister 1150",""," 70,000 ","UNMATCHED","W-M_ALFA.csv"
289,"Twister","Washing Machine","Twister 1350",""," 88,000 ","UNMATCHED","W-M_ALFA.csv"
290,"DW-128","Microwave","DW-128",""," 33,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
291,"DW-133","Microwave","DW-133",""," 33,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
292,"DW-136","Microwave","DW-136 **",""," 33,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
293,"DW-162","Microwave","DW-162 **",""," 45,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
294,"DW-210","Microwave","DW-210 Solo",""," 15,700 ","UNMATCHED","ALL_M-W_ALFA.csv"
295,"DW-295","Microwave","DW-295 **",""," 19,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
296,"DW-374","Microwave","DW-374",""," 24,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
297,"DW-388","Microwave","DW-388",""," 23,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
298,"DW-390","Microwave","DW-390 S",""," 24,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
299,"DW-395","Microwave","DW-395",""," 30,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
300,"DW-550","Microwave","DW-550",""," 45,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
301,"HAIER","Microwave","HMN-45200 ESD GRILL","Haier HMN-45200 ESD GRILL SERIES-BE-On Installments"," 48,000 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
302,"HAIER","Microwave","HMW-20 DSS SOLO","Haier HMW-20DSS DIGITAL SOLO-BE-On Installments"," 25,000 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
303,"HAIER","Microwave","HMW-20MBS SOLO","Haier HMW-20MBS SOLO-BE-On Installments"," 18,500 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
304,"HAIER","Microwave","HMW-20MX12 SOLO","Haier HMW-20MX12 SOLO Microwave Oven-BE-On Installments"," 20,500 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
305,"HAIER","Microwave","HMW-23200 GRILL","Haier HMW-23200 Grill Series-BE-On Installments"," 33,000 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
306,"HAIER","Microwave","HMW-28100 GRILL","Haier HMW-28100 Grill Series-BE-On Installments"," 32,500 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
307,"HGL","Microwave","HGL 20 MXP7",""," 13,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
308,"HGL","Microwave","HGL 20 MXP8",""," 13,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
309,"HGL-25MXP8","Microwave","HGL-25MXP8",""," 23,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
310,"HGL-28100","Microwave","HGL-28100",""," 28,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
311,"HGL-30100","Microwave","HGL-30100",""," 38,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
312,"HMN","Microwave","HMN 20 MXP5",""," 13,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
313,"HMN","Microwave","HMN 20 MXP6",""," 13,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
314,"HMO-45200","Microwave","HMO-45200",""," 38,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
315,"HMO-62","Microwave","HMO-62 MX80",""," 46,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
316,"HMW-20","Microwave","HMW-20 DGS GRILL",""," 20,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
317,"HMW-20","Microwave","HMW-20 DSS Digital",""," 17,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
318,"HMW-20","Microwave","HMW-20 MBS",""," 13,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
319,"HMW-20","Microwave","HMW-20 MHES",""," 16,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
320,"HMW-20","Microwave","HMW-20 MWS",""," 13,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
321,"HMW-20","Microwave","HMW-20 MX11",""," 14,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
322,"HMW-20","Microwave","HMW-20 MX12",""," 14,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
323,"HMW-30","Microwave","HMW-30 AFR",""," 49,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
324,"HMW-30","Microwave","HMW-30 AFS",""," 49,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
325,"MD-10","Microwave","MD-10",""," 17,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
326,"MD-15","Microwave","MD-15",""," 15,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
327,"MD-20","Microwave","MD-20 INV",""," 16,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
328,"MD-4","Microwave","MD-4",""," 16,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
329,"MD-7","Microwave","MD-7",""," 18,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
330,"Microwave","Microwave","20D Kabab Solo",""," 19,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
331,"Microwave","Microwave","20M Macaroni Solo",""," 15,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
332,"Microwave","Microwave","20M Panini Solo",""," 15,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
333,"Microwave","Microwave","20M Popcorn Solo",""," 18,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
334,"Microwave","Microwave","23D Pasta Grill",""," 25,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
335,"Microwave","Microwave","23D Roast Grill",""," 25,500 ","UNMATCHED","ALL_M-W_ALFA.csv"
336,"Microwave","Microwave","30D Muffin Grill",""," 34,800 ","UNMATCHED","ALL_M-W_ALFA.csv"
337,"Microwave","Microwave","34D Pizza Grill",""," 36,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
338,"Orient","Microwave","Kabab 20D Solo Black","Orient Kabab 20D Solo Black-BE-On Installments"," 24,000 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
339,"Orient","Microwave","Macaroni 20M Solo Black","Orient Macaroni 20M Solo Black-BE-On Installments"," 19,500 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
340,"Orient","Microwave","Muffin 30D","Orient Muffin 30D Grill Black-BE-On Instalmments"," 42,000 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
341,"Orient","Microwave","Panini 20M Solo Black","Orient Panini 20M Solo Black-BE-On Installments"," 19,500 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
342,"Orient","Microwave","Pasta 23D Solo Black","Orient Pasta 23D Solo Black-BE-On Installments"," 31,000 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
343,"Orient","Microwave","Pizza 34D","Orient Pizza 34D Grill Black-BE-On Insrallments"," 43,000 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
344,"Orient","Microwave","Popcorn 20M Solo Black","Orient Popcorn 20M Solo Black-BE-On Installments"," 22,500 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
345,"Orient","Microwave","Roast 23D Solo Black","Orient Roast 23D Grill Black-BE-On Installments"," 31,000 ","UNMATCHED","NEW_PRODUCTS_UPLOAD_AUGUST_2024.csv"
346,"PMO-23","Microwave","PMO-23 DESIRE",""," 26,700 ","UNMATCHED","ALL_M-W_ALFA.csv"
347,"PMO-23","Microwave","PMO-23 SLM",""," 23,300 ","UNMATCHED","ALL_M-W_ALFA.csv"
348,"PMO-26","Microwave","PMO-26 DESIRE",""," 29,300 ","UNMATCHED","ALL_M-W_ALFA.csv"
349,"PMO-30","Microwave","PMO-30 DESIRE",""," 33,000 ","UNMATCHED","ALL_M-W_ALFA.csv"
350,"Crystal/Marvel/Flare","Water Dispenser","Crystal/Marvel/Flare 3",""," 37,500 ","UNMATCHED","ALL_W-D_ALFA.csv"
351,"HC","Water Dispenser","HC 51 B",""," 33,000 ","UNMATCHED","ALL_W-D_ALFA.csv"
352,"HC","Water Dispenser","HC 52 R",""," 33,000 ","UNMATCHED","ALL_W-D_ALFA.csv"
353,"HC","Water Dispenser","HC 53 G",""," 33,000 ","UNMATCHED","ALL_W-D_ALFA.csv"
354,"HC","Water Dispenser","HC 54 G",""," 33,000 ","UNMATCHED","ALL_W-D_ALFA.csv"
355,"HC","Water Dispenser","HC 55 W",""," 33,000 ","UNMATCHED","ALL_W-D_ALFA.csv"
356,"HC","Water Dispenser","HC 56 B",""," 33,000 ","UNMATCHED","ALL_W-D_ALFA.csv"
357,"HC","Water Dispenser","HC 57 W",""," 33,000 ","UNMATCHED","ALL_W-D_ALFA.csv"
358,"HWD-49332","Water Dispenser","HWD-49332 P",""," 29,000 ","UNMATCHED","ALL_W-D_ALFA.csv"
359,"HWD-49432","Water Dispenser","HWD-49432 G",""," 31,500 ","UNMATCHED","ALL_W-D_ALFA.csv"
360,"Orient","Water Dispenser","Orient Icon 2",""," 31,500 ","UNMATCHED","ALL_W-D_ALFA.csv"
361,"Orient","Water Dispenser","Orient Icon 3",""," 32,500 ","UNMATCHED","ALL_W-D_ALFA.csv"
